0.124957, 0.125236, 0.125517, 0.125801, 0.126088, 0.126377, 0.126669, 0.126964, 0.127262, 0.127562, 0.127866, 0.128172, 0.128482, 0.128795, 0.129111, 0.12943, 0.129753, 0.130079, 0.130408, 0.130741, 0.131077, 0.131418, 0.131762, 0.132109, 0.132461, 0.132817, 0.133176, 0.13354, 0.133909, 0.134281, 0.134658, 0.13504, 0.135426, 0.135817, 0.136213, 0.136614, 0.13702, 0.137432, 0.137849, 0.138271, 0.138699, 0.139133, 0.139573, 0.140019, 0.140472, 0.140931
0.124823, 0.125093, 0.125366, 0.125642, 0.12592, 0.1262, 0.126484, 0.126769, 0.127058, 0.127349, 0.127643, 0.127939, 0.128239, 0.128542, 0.128847, 0.129156, 0.129467, 0.129782, 0.1301, 0.130422, 0.130746, 0.131075, 0.131406, 0.131741, 0.13208, 0.132423, 0.132769, 0.133119, 0.133473, 0.133832, 0.134194, 0.13456, 0.134931, 0.135307, 0.135686, 0.136071, 0.13646, 0.136854, 0.137253, 0.137657, 0.138066, 0.138481, 0.138901, 0.139327, 0.139759, 0.140196
0.124696, 0.124959, 0.125224, 0.125491, 0.125761, 0.126033, 0.126308, 0.126585, 0.126865, 0.127147, 0.127432, 0.12772, 0.12801, 0.128303, 0.128598, 0.128897, 0.129199, 0.129503, 0.129811, 0.130121, 0.130435, 0.130752, 0.131072, 0.131395, 0.131722, 0.132053, 0.132386, 0.132724, 0.133065, 0.13341, 0.133759, 0.134111, 0.134468, 0.134829, 0.135193, 0.135563, 0.135936, 0.136314, 0.136697, 0.137084, 0.137476, 0.137873, 0.138275, 0.138682, 0.139095, 0.139513
0.124575, 0.124831, 0.125089, 0.125349, 0.125611, 0.125875, 0.126142, 0.126411, 0.126682, 0.126956, 0.127233, 0.127512, 0.127793, 0.128077, 0.128363, 0.128653, 0.128945, 0.129239, 0.129537, 0.129838, 0.130141, 0.130447, 0.130757, 0.131069, 0.131385, 0.131704, 0.132026, 0.132352, 0.132681, 0.133013, 0.133349, 0.133689, 0.134033, 0.13438, 0.134731, 0.135086, 0.135445, 0.135808, 0.136176, 0.136548, 0.136924, 0.137305, 0.13769, 0.13808, 0.138475, 0.138875
0.124461, 0.12471, 0.12496, 0.125213, 0.125468, 0.125725, 0.125984, 0.126246, 0.12651, 0.126775, 0.127044, 0.127314, 0.127587, 0.127863, 0.128141, 0.128421, 0.128704, 0.12899, 0.129278, 0.129569, 0.129863, 0.13016, 0.130459, 0.130762, 0.131067, 0.131375, 0.131687, 0.132001, 0.132319, 0.13264, 0.132964, 0.133292, 0.133623, 0.133958, 0.134296, 0.134638, 0.134984, 0.135333, 0.135687, 0.136045, 0.136406, 0.136772, 0.137142, 0.137516, 0.137895, 0.138279
0.124352, 0.124594, 0.124838, 0.125084, 0.125332, 0.125583, 0.125835, 0.126089, 0.126345, 0.126604, 0.126865, 0.127127, 0.127393, 0.12766, 0.12793, 0.128202, 0.128477, 0.128754, 0.129034, 0.129316, 0.1296, 0.129888, 0.130178, 0.130471, 0.130766, 0.131065, 0.131366, 0.13167, 0.131977, 0.132288, 0.132601, 0.132917, 0.133237, 0.13356, 0.133887, 0.134217, 0.13455, 0.134887, 0.135227, 0.135572, 0.13592, 0.136272, 0.136628, 0.136987, 0.137352, 0.13772
0.124248, 0.124484, 0.124722, 0.124962, 0.125203, 0.125447, 0.125692, 0.12594, 0.126189, 0.126441, 0.126694, 0.12695, 0.127208, 0.127468, 0.12773, 0.127994, 0.128261, 0.12853, 0.128801, 0.129075, 0.129351, 0.12963, 0.129911, 0.130195, 0.130482, 0.130771, 0.131062, 0.131357, 0.131654, 0.131954, 0.132258, 0.132564, 0.132873, 0.133185, 0.1335, 0.133819, 0.134141, 0.134466, 0.134794, 0.135126, 0.135462, 0.135801, 0.136144, 0.13649, 0.136841, 0.137195
0.12415, 0.12438, 0.124611, 0.124845, 0.12508, 0.125318, 0.125557, 0.125798, 0.126041, 0.126285, 0.126532, 0.126781, 0.127032, 0.127285, 0.127539, 0.127797, 0.128056, 0.128317, 0.128581, 0.128847, 0.129115, 0.129386, 0.129658, 0.129934, 0.130212, 0.130492, 0.130775, 0.13106, 0.131348, 0.131639, 0.131933, 0.132229, 0.132528, 0.13283, 0.133135, 0.133443, 0.133754, 0.134068, 0.134385, 0.134706, 0.13503, 0.135357, 0.135687, 0.136022, 0.136359, 0.136701
0.124055, 0.12428, 0.124506, 0.124734, 0.124963, 0.125194, 0.125427, 0.125662, 0.125899, 0.126137, 0.126378, 0.12662, 0.126864, 0.12711, 0.127358, 0.127608, 0.127861, 0.128115, 0.128371, 0.12863, 0.12889, 0.129153, 0.129418, 0.129686, 0.129955, 0.130227, 0.130502, 0.130779, 0.131058, 0.13134, 0.131625, 0.131912, 0.132202, 0.132494, 0.132789, 0.133087, 0.133388, 0.133692, 0.133999, 0.134309, 0.134622, 0.134938, 0.135257, 0.135579, 0.135905, 0.136234
0.123965, 0.124184, 0.124405, 0.124627, 0.124851, 0.125077, 0.125304, 0.125533, 0.125764, 0.125996, 0.126231, 0.126467, 0.126704, 0.126944, 0.127186, 0.127429, 0.127675, 0.127922, 0.128172, 0.128423, 0.128676, 0.128932, 0.12919, 0.12945, 0.129712, 0.129976, 0.130243, 0.130511, 0.130783, 0.131056, 0.131332, 0.131611, 0.131892, 0.132175, 0.132461, 0.13275, 0.133042, 0.133336, 0.133633, 0.133933, 0.134235, 0.134541, 0.13485, 0.135161, 0.135476, 0.135794
