0.587876, 0.589188, 0.590511, 0.591847, 0.593196, 0.594557, 0.595931, 0.597318, 0.598719, 0.600133, 0.601561, 0.603004, 0.604461, 0.605932, 0.607419, 0.608921, 0.610438, 0.611972, 0.613521, 0.615088, 0.616671, 0.618271, 0.619889, 0.621525, 0.62318, 0.624853, 0.626546, 0.628258, 0.62999, 0.631743, 0.633517, 0.635312, 0.637129, 0.638969, 0.640832, 0.642719, 0.64463, 0.646565, 0.648526, 0.650514, 0.652528, 0.65457, 0.65664, 0.658738, 0.660867, 0.663027
0.587245, 0.588518, 0.589803, 0.591099, 0.592407, 0.593726, 0.595058, 0.596403, 0.597759, 0.599129, 0.600512, 0.601908, 0.603318, 0.604741, 0.606178, 0.60763, 0.609097, 0.610578, 0.612074, 0.613586, 0.615114, 0.616658, 0.618218, 0.619795, 0.621389, 0.623, 0.624629, 0.626277, 0.627943, 0.629628, 0.631333, 0.633057, 0.634802, 0.636568, 0.638354, 0.640163, 0.641994, 0.643848, 0.645725, 0.647626, 0.649552, 0.651502, 0.653479, 0.655482, 0.657513, 0.659571
0.586648, 0.587884, 0.589132, 0.59039, 0.59166, 0.592941, 0.594233, 0.595537, 0.596853, 0.59818, 0.599521, 0.600873, 0.602239, 0.603617, 0.605008, 0.606413, 0.607832, 0.609264, 0.610711, 0.612172, 0.613648, 0.615139, 0.616645, 0.618167, 0.619705, 0.621259, 0.622829, 0.624417, 0.626022, 0.627644, 0.629285, 0.630944, 0.632621, 0.634318, 0.636035, 0.637772, 0.639529, 0.641308, 0.643108, 0.64493, 0.646774, 0.648642, 0.650533, 0.652449, 0.654389, 0.656355
0.586081, 0.587283, 0.588496, 0.589719, 0.590952, 0.592196, 0.593451, 0.594717, 0.595994, 0.597283, 0.598583, 0.599894, 0.601218, 0.602554, 0.603902, 0.605263, 0.606637, 0.608024, 0.609424, 0.610838, 0.612265, 0.613707, 0.615162, 0.616633, 0.618118, 0.619619, 0.621135, 0.622667, 0.624215, 0.625779, 0.62736, 0.628958, 0.630574, 0.632207, 0.633859, 0.63553, 0.637219, 0.638928, 0.640657, 0.642406, 0.644176, 0.645967, 0.647781, 0.649616, 0.651474, 0.653356
0.585542, 0.586712, 0.587892, 0.589081, 0.590281, 0.59149, 0.59271, 0.59394, 0.59518, 0.596432, 0.597694, 0.598967, 0.600252, 0.601548, 0.602856, 0.604175, 0.605507, 0.606851, 0.608207, 0.609576, 0.610959, 0.612354, 0.613763, 0.615185, 0.616621, 0.618072, 0.619537, 0.621017, 0.622512, 0.624022, 0.625548, 0.62709, 0.628648, 0.630222, 0.631814, 0.633423, 0.635049, 0.636694, 0.638357, 0.640039, 0.64174, 0.643461, 0.645202, 0.646964, 0.648747, 0.650551
0.58503, 0.58617, 0.587318, 0.588476, 0.589643, 0.590819, 0.592006, 0.593202, 0.594408, 0.595624, 0.596851, 0.598088, 0.599335, 0.600594, 0.601863, 0.603144, 0.604436, 0.60574, 0.607055, 0.608383, 0.609722, 0.611074, 0.612439, 0.613816, 0.615207, 0.616611, 0.618028, 0.619459, 0.620904, 0.622364, 0.623838, 0.625327, 0.626832, 0.628352, 0.629887, 0.631439, 0.633007, 0.634592, 0.636194, 0.637814, 0.639452, 0.641107, 0.642782, 0.644475, 0.646188, 0.647921
0.584543, 0.585653, 0.586771, 0.587899, 0.589036, 0.590181, 0.591336, 0.5925, 0.593673, 0.594856, 0.596049, 0.597252, 0.598465, 0.599688, 0.600921, 0.602165, 0.60342, 0.604686, 0.605963, 0.607251, 0.60855, 0.609862, 0.611185, 0.61252, 0.613867, 0.615227, 0.6166, 0.617986, 0.619385, 0.620797, 0.622223, 0.623663, 0.625117, 0.626586, 0.628069, 0.629568, 0.631082, 0.632611, 0.634157, 0.635719, 0.637297, 0.638892, 0.640505, 0.642136, 0.643784, 0.645451
0.584078, 0.58516, 0.586251, 0.58735, 0.588457, 0.589573, 0.590698, 0.591832, 0.592974, 0.594126, 0.595287, 0.596457, 0.597637, 0.598827, 0.600026, 0.601235, 0.602455, 0.603685, 0.604925, 0.606176, 0.607438, 0.608711, 0.609995, 0.611291, 0.612598, 0.613916, 0.615247, 0.61659, 0.617945, 0.619313, 0.620694, 0.622088, 0.623496, 0.624916, 0.626351, 0.6278, 0.629263, 0.630741, 0.632234, 0.633741, 0.635265, 0.636804, 0.638359, 0.639931, 0.64152, 0.643126
0.583634, 0.58469, 0.585754, 0.586826, 0.587905, 0.588994, 0.59009, 0.591195, 0.592308, 0.59343, 0.594561, 0.5957, 0.596849, 0.598007, 0.599174, 0.600351, 0.601537, 0.602733, 0.603939, 0.605155, 0.606381, 0.607618, 0.608865, 0.610123, 0.611392, 0.612672, 0.613963, 0.615266, 0.616581, 0.617907, 0.619245, 0.620596, 0.621959, 0.623335, 0.624724, 0.626127, 0.627542, 0.628972, 0.630415, 0.631873, 0.633345, 0.634832, 0.636334, 0.637851, 0.639384, 0.640933
0.58321, 0.584241, 0.585279, 0.586325, 0.587379, 0.58844, 0.589509, 0.590587, 0.591672, 0.592766, 0.593868, 0.594978, 0.596097, 0.597225, 0.598362, 0.599507, 0.600662, 0.601826, 0.603, 0.604183, 0.605375, 0.606578, 0.60779, 0.609013, 0.610246, 0.611489, 0.612743, 0.614008, 0.615284, 0.616571, 0.61787, 0.61918, 0.620502, 0.621836, 0.623182, 0.624541, 0.625912, 0.627296, 0.628693, 0.630104, 0.631528, 0.632966, 0.634418, 0.635884, 0.637365, 0.638861
